gold_hard,input,llm_soft,llm_hard
guilt,Often I forget to give my immediate family birthday presents.,"[{' guilt': -0.14030974, ' shame': -2.033353, ' sadness': -11.103986, ' disgust': -16.600704, ' anger': -16.914532}]", guilt
anger,Stopped at a Fast Food shop with friends and a few locals wanted to fight us for no apparent reason. They hit and picked on one of my friends.,"[{' anger': -0.031240366, ' fear': -3.481794, ' shame': -12.661885, ' sadness': -13.583768, ' disgust': -14.090909}]", anger
sadness,The death of Jaya Prakash Narayan caused a great deal of sadness as I believed that he was the only true democrat and a ray of hope on the Indian horizon.,"[{' sadness': -6.827632e-08, ' joy': -16.726654, ' anger': -19.240982, ' shame': -19.439888, ' fear': -20.257301}]", sadness
joy,It was August 30th when I heard on the radio that I passed my M.C.E. exams and I was really happy and joyous because of the event.,"[{' joy': 0.0, ' fear': -21.535606, ' anger': -23.062277, ' sadness': -23.206234, ' shame': -24.395514}]", joy
shame,When I boxed my child's ears.,"[{' guilt': -0.6372071, ' shame': -0.75243384, ' anger': -11.378776, ' sadness': -13.038657, ' disgust': -13.902527}]", guilt
fear,I was at the seaside and my brother disappeared for a couple of hours.,"[{' fear': -2.8138238e-06, ' sadness': -13.098796, ' guilt': -14.363101, ' anger': -15.222467, ' shame': -18.275629}]", fear
anger,Tripped on a busy street.,"[{' shame': -2.5941252e-05, ' fear': -10.739207, ' sadness': -13.138194, ' guilt': -13.53396, ' anger': -13.919153}]", shame
joy,"I thought that I had failed an examination, but when I was informed about the mark, I saw that I had passed it.","[{' joy': 0.0, ' fear': -17.189903, ' sadness': -19.033485, ' shame': -20.26973, ' guilt': -20.574783}]", joy
joy,"That was soon after the results of the interview which nearly 9,000 people attended in all the three regions of Malawi. My joy came after hearing on the radio that I was one of the people selected to undergo the Medical Assistant training at the L.S.H.S.","[{' joy': 0.0, ' fear': -21.617882, ' sadness': -23.38928, ' anger': -23.913567, ' shame': -24.978706}]", joy
fear,I was at home alone and my mother had asked me to heat the house. I put too much fuel into the stove. It began to glow and there was a noise in the whole house as if it was going to explode.,"[{' fear': -6.827632e-08, ' anger': -16.98433, ' shame': -17.501122, ' guilt': -17.56369, ' sadness': -19.447922}]", fear
anger,"My ex-boyfriend began to date my best friend. After they had been seeing each other, I found out that he had been sleeping with another girl, without my friend knowing, I told my friend what he had been doing behind her back.","[{' anger': -0.08164824, ' shame': -2.6289124, ' sadness': -5.612608, ' disgust': -6.3232026, ' guilt': -7.1327577}]", anger
disgust,I was in the cafeteria at the university and a class-mate told me that a friend of hers had had all her teeth taken out because of an infection caused by her eating a rat's nail in her hamburger.,"[{' disgust': -0.00043975122, ' fear': -7.7424746, ' shame': -12.613628, ' sadness': -13.127552, ' anger': -14.904904}]", disgust
shame,When I promise to do something but I don't fulfill it.,"[{' guilt': -0.2880819, ' shame': -1.3850973, ' sadness': -15.062198, ' disgust': -16.17696, ' anger': -18.511806}]", guilt
sadness,"When I had to move away from home to study, and I knew that I would not be coming back home for a long time.","[{' sadness': -6.031526e-06, ' guilt': -12.17021, ' shame': -14.138029, ' fear': -16.006376, ' joy': -17.92056}]", sadness
shame,"While shopping, a person close to us created an uncomfortable situation for those who were with her.","[{' shame': -0.0010895238, ' guilt': -7.0949535, ' anger': -8.500166, ' disgust': -9.9599285, ' sadness': -12.248914}]", shame
guilt,I said nasty things which I did not mean to a friend.,"[{' guilt': -0.117172904, ' shame': -2.2022178, ' sadness': -11.469666, ' anger': -15.054329, ' disgust': -16.050713}]", guilt
disgust,My roommate talking and shaking her bed at night.,"[{' anger': -0.010693924, ' fear': -4.550206, ' disgust': -9.661473, ' guilt': -12.455334, ' shame': -12.685147}]", anger
disgust,"Normally my father never tells vulgar jokes, we do not speak about sexual things, too. But once he told such a vulgar joke, that I was really disgusted. He did not tell me, but some of his friends, but I was present.","[{' disgust': -2.5744682e-06, ' shame': -13.278002, ' anger': -13.977044, ' fear': -15.99731, ' guilt': -17.580103}]", disgust
anger,They had returned much less of my taxes than I had expected.,"[{' anger': -0.72066814, ' sadness': -1.1933396, ' shame': -1.9403412, ' guilt': -2.8170424, ' disgust': -5.0088377}]", anger
anger,"[ It irritates me when people talk about me behind my back.  I    prefer people to tell me what they have to, on my face instead of talking behind my back.]","[{' anger': -1.5567284e-05, ' shame': -11.579887, ' disgust': -12.020865, ' sadness': -16.16113, ' fear': -16.446676}]", anger
guilt,[ No response.],"[{' joy': -0.18993658, ' anger': -2.9751081, ' sadness': -2.9762526, ' shame': -3.474925, ' guilt': -3.9344738}]", joy
anger,It was when my friend had stolen my money (K10) and had disappeared.,"[{' anger': -0.16553506, ' shame': -1.968582, ' guilt': -4.849968, ' sadness': -5.3739166, ' disgust': -7.8681865}]", anger
guilt,My mother developed hipertonia and I think I too am to blame bacause with her it is a stress disease.,"[{' guilt': -0.017791878, ' shame': -4.038971, ' sadness': -10.888168, ' fear': -14.927886, ' anger': -17.30171}]", guilt
shame,"My girlfriend had started going around with another boy.  Her cousin, also a friend of mine, asked her as to who she preferred.  Both of us were present and she chose the other guy.","[{' shame': -0.022923464, ' sadness': -3.8366287, ' guilt': -6.9214373, ' anger': -9.178861, ' disgust': -11.968251}]", shame
shame,I forgot something I agreed upon with a good friend.,"[{' guilt': -0.12935111, ' shame': -2.1096292, ' sadness': -9.874376, ' anger': -15.652741, ' disgust': -16.932024}]", guilt
joy,A friend came to tell me that her father invited me to go on holiday with them in Benidorm otherwise I could not afford to go on holiday.,"[{' joy': -4.277735e-07, ' sadness': -14.963614, ' guilt': -15.795296, ' shame': -16.493515, ' fear': -18.237617}]", joy
fear,When my neighbour's house was broken into and shots could be heard.,"[{' fear': 0.0, ' anger': -18.08992, ' sadness': -20.300322, ' guilt': -22.347672, ' shame': -22.648941}]", fear
joy,"When I was in Form 4, at Secondary School, I was elected as a school Library Assistant and also the leader of Catholic Students, so I felt very joyous.","[{' joy': 0.0, ' fear': -21.185034, ' anger': -22.795834, ' sadness': -22.879135, ' shame': -23.708843}]", joy
disgust,When my fellow classmates were involved in a quarrel.,"[{' anger': -0.675, ' shame': -0.71963954, ' sadness': -6.3279915, ' guilt': -7.151631, ' disgust': -7.2974896}]", anger
guilt,"I was driving my parents' car into a carpark in front of a shop we own, and scraped the corner of the front panel on the back corner of my father's utility. I didn't tell anyone, I lied about the bump (later I had to confess).","[{' guilt': -0.14312324, ' shame': -2.0147662, ' fear': -14.285541, ' sadness': -14.6783085, ' anger': -17.271639}]", guilt
sadness,I had taken the responsibility to do something and I had prepared for it.  However I failed because of my timidity.  After three attempts I still could not adapt to the atmosphere and failed as before.  I felt imcompetent and felt that the others would think that I had not prepared for it.,"[{' shame': -0.0004971769, ' guilt': -7.9912577, ' fear': -8.773934, ' sadness': -12.466317, ' disgust': -16.901619}]", shame
shame,Once I was not ready for a seminar and I was asked to leave.,"[{' shame': -2.9996223e-05, ' guilt': -10.536918, ' sadness': -13.107786, ' anger': -13.874487, ' fear': -15.074293}]", shame
fear,"When I had to travel alone, unescorted for the first time.     It was an over-night journey by train to a distant place.","[{' fear': -0.00011547263, ' sadness': -9.689545, ' shame': -9.872528, ' guilt': -13.375436, ' joy': -15.0674515}]", fear
joy,When my son was born.,"[{' joy': 0.0, ' sadness': -21.498596, ' fear': -21.652657, ' shame': -23.965633, ' guilt': -24.035591}]", joy
shame,Sleeping with a girl on a Saturday night and then not contacting her in later days.,"[{' shame': -0.063136876, ' guilt': -2.7945745, ' sadness': -10.363537, ' disgust': -11.49403, ' anger': -13.350168}]", shame
anger,"I peeped into Maurine's bedroom and saw two people - Maurine anbd my step-dad.  I thought, "" Why did she break her promises ? Why had she invited me ? Why do old men go for young girls ? ""","[{' anger': -0.65385664, ' shame': -0.7842735, ' disgust': -4.299204, ' sadness': -4.8300114, ' guilt': -6.2459126}]", anger
guilt,I broke off with my partner as I wanted him as a friend and not as a lover.  He reacted very violently and I felt guilty as I had made him so desperately unhappy.,"[{' guilt': -4.608659e-05, ' shame': -10.0733795, ' sadness': -12.450248, ' fear': -19.399002, ' anger': -19.770376}]", guilt
shame,I was dancing in a theatre.  I was not sure whether some frieends of mine had come to see me.  I was very scared of doing things wrong.,"[{' fear': 0.0, ' shame': -19.734299, ' sadness': -20.608551, ' guilt': -20.677002, ' anger': -21.165184}]", fear
sadness,"When, for example, I left for the first time my parents and I went to live in Sofia.","[{' sadness': -0.00020155631, ' guilt': -8.816805, ' shame': -10.338214, ' joy': -11.1364155, ' fear': -11.9863615}]", sadness
joy,"Last course, when I passed with good marks three subjects which I had previously failed.","[{' joy': 0.0, ' fear': -19.867582, ' shame': -20.076674, ' sadness': -20.844948, ' guilt': -21.021376}]", joy
joy,When the church choir came one Sunday after being away for some weeks.,"[{' joy': 0.0, ' sadness': -20.787169, ' fear': -21.891922, ' guilt': -22.787052, ' shame': -23.108803}]", joy
anger,"The trick was really intolerable.  They hid it, and I was worried and restless all day.  When I saw them I really wanted to slap each one of them.","[{' anger': -6.827632e-08, ' disgust': -16.218224, ' fear': -17.064354, ' shame': -18.267754, ' sadness': -20.770065}]", anger
fear,When I was a child I hid under the sheets out of fear of darkness.,"[{' fear': 0.0, ' joy': -23.642998, ' anger': -23.893898, ' sadness': -25.040712, ' shame': -25.514336}]", fear
joy,"After waiting impatiently for the results of the form 5 examinations for almost a year, at last I received a letter of acceptance from the Senate of the university of Zambia telling me that I had made it to the first year course at UNZA.","[{' joy': 0.0, ' fear': -20.029112, ' sadness': -21.490332, ' anger': -22.259823, ' shame': -22.779928}]", joy
joy,Having passed an exam.,"[{' joy': 0.0, ' fear': -22.262495, ' sadness': -23.513426, ' guilt': -24.081177, ' shame': -24.272087}]", joy
joy,When we were able to afford a new sofa - a leather one which cost SEK 20000.  I had waited for it for 2-3 years.,"[{' joy': 0.0, ' sadness': -20.880966, ' fear': -22.547535, ' shame': -23.009222, ' guilt': -23.054764}]", joy
shame,During my childhood I once lied and my sister found out.,"[{' guilt': -0.21901032, ' shame': -1.6261452, ' sadness': -15.282707, ' fear': -16.32734, ' disgust': -16.981522}]", guilt
sadness,When I realized that I could not communicate properly with my closest friend.,"[{' sadness': -0.005406045, ' shame': -5.2458997, ' guilt': -9.009046, ' anger': -16.570995, ' fear': -17.095707}]", sadness
anger,"I was disappointed and angry at the bad quality of a documentay program on TV.  In my opinion, the topic was important and the program should have been made with seriousness and consideration.","[{' anger': 0.0, ' sadness': -17.274336, ' disgust': -18.823769, ' fear': -19.06514, ' shame': -19.953262}]", anger
disgust,"The time I went to see one of my girlfriends at Area 18 I found that she was not there but in the room she was sleeping, in the same room there were some women visitors with children so the room was smelling very badly with some faeces and urine in it so I didn't stay any longer.","[{' disgust': -0.0002609945, ' sadness': -8.946031, ' shame': -9.170503, ' anger': -10.984765, ' fear': -11.545243}]", disgust
anger,A friend forgot his appointment with me.,"[{' shame': -0.75236267, ' sadness': -1.2054342, ' anger': -1.681806, ' guilt': -3.1453834, ' disgust': -9.235822}]", shame
sadness,"My sweatheart were away on a trip, and then she got problems.","[{' sadness': -0.00024394579, ' fear': -8.483513, ' guilt': -10.5834875, ' shame': -11.558653, ' anger': -13.08834}]", sadness
shame,I told my primary teacher I hadn't done my homework as my mother was in a car accident. My teacher rang that night to see how my mother was - she was fine i.e. no accident !,"[{' shame': -0.4634947, ' guilt': -0.99188364, ' sadness': -10.502191, ' fear': -11.374504, ' disgust': -13.584123}]", shame
